zip,business_name,address,city,phone,price,cuisine,state,pageUrl,item_price/_source,item_price,item_price2/_source,item_name,category,item_price/_currency,item_name2,item_price2/_currency,item_price2
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$8.50; $8.50; $8.50","8.5; 8.5; 8.5","$10.00; $8.50; $8.50","66. Singapore Fried Rice Noodle; 68. Beef Fried Ho Fun; 70. Pork and Mushroom Fried Rice Noodle","Fried Rice Noodles","USD; USD; USD","67. Seafood Fried Ho Fun; 69. Chicken Fried Ho Fun; 71. Curry Vegetable Fried Rice Noodle","USD; USD; USD","10; 8.5; 8.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$8.50; $8.50; $10.00; $10.00; $10.00; $10.00","8.5; 8.5; 10; 10; 10; 10","$8.50; $8.50; $10.00; $10.00; $10.00; $10.00","43. Traditional Pork Slice Bun; 45. Lemongrass Chicken, Pork or Beef Bun; 47. Pan-Fried Catfish Bun; 49. Curry Seafood Bun; 51. Vegetable Spring Roll Bun; 53. Veggie Spring Roll with Grilled Chicken Bun","Buns","USD; USD; USD; USD; USD; USD","44. Vegetarian Bun; 46. Curry Chicken, Pork or Beef Bun; 48. Lemongrass Shrimp Bun; 50. Spring Roll Bun; 52. Veggie Spring Roll with Pork Slice Bun; 54. Grilled Chicken Bun","USD; USD; USD; USD; USD; USD","8.5; 8.5; 10; 10; 10; 10"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$8.00; $8.00; $8.25; $8.25; $10.00; $8.25","8; 8; 8.25; 8.25; 10; 8.25","$8.00; $8.75; $8.25; $10.00; $8.75","55. Pork Dumpling Pho; 57. Vegetable Dumpling Pho; 59. Chicken Pho; 61. Meatball Pho; 65. Shrimp Pho; 63. Vegetables Pho","Traditional Pho","USD; USD; USD; USD; USD; USD","56. Chicken Dumpling Pho; 58. Grilled Chicken Pho; 60. Beef Pho; 64. Seafood Pho; 62. Grilled Pork Chop Pho","USD; USD; USD; USD; USD","8; 8.75; 8.25; 10; 8.75"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$4.25; $4.25; $4.25","4.25; 4.25; 4.25","$4.25; $4.25","18. Vegetarian Roll; 20. Grilled Chicken Roll; 22. Yummy Roll","Vietnamese Rolls","USD; USD; USD","19. Summer Roll; 21. Beef Roll","USD; USD","4.25; 4.25"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$5.00; $5.00; $5.50; $5.50; $7.00","5; 5; 5.5; 5.5; 7","$5.00; $5.00; $5.50; $7.00; $7.00","S1. Vietnamese Classic Sandwich; S3. Sardine Sandwich; S5. Vegetarian Sandwich; S7. Vegetarian Beef Sandwich; S9. Beef with Onion Sandwich","Vietnamese Sandwiches","USD; USD; USD; USD; USD","S2. Grilled Chicken Sandwich; S4. Special Pork Slice Sandwich; S6. Vegetarian Pork Sandwich; S8. Catfish Sandwich; S10. Vegetarian Chicken Sandwich","USD; USD; USD; USD; USD","5; 5; 5.5; 7; 7"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$13.50; $16.25; $16.25; $10.25; $13.50; $16.95; $10.95; $13.50; $16.95; $16.95; $13.50","13.5; 16.25; 16.25; 10.25; 13.5; 16.95; 10.95; 13.5; 16.95; 16.95; 13.5","$12.95; $16.25; $13.50; $10.25; $13.50; $13.50; $13.50; $16.95; $13.50; $13.50; $14.50","113. Beef Short Ribs with Black Pepper Sauce; 115. Fried Shrimp with Mayonnaise; 117. Shrimp with Mango Sauce; 119. Lettuce with Oyster Sauce; 121. Fennel Beef; 123. Home Style Fish Filet; 125. Ma Po Tofu; 127. Curry Beef with Potato; 129. Kung Pao Shrimp; 131. Shrimp with Garlic Sauce; 133. Basil Chicken, Beef or Pork","House Specialties","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","114. Sautéed Mixed Vegetables; 116. Salt & Pepper Shrimp; 118. Beef with Mango Sauce; 120. Chinese Broccoli in Garlic Sauce; 122. Fennel Chicken; 124. Beef Chicken or Beef in Szechuan Style; 126. Curry Chicken with Potato; 128. Fish Filet in Szechuan Style; 130. Kung Pao Chicken; 132. Beef, Pork or Chicken with Garlic Sauce; 134. Three Kinds of Mushroom","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","12.95; 16.25; 13.5; 10.25; 13.5; 13.5; 13.5; 16.95; 13.5; 13.5; 14.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$3.75; $3.75; $3.75; $3.75","3.75; 3.75; 3.75; 3.75","$3.75; $3.75; $3.75","135. Mango Milkshake; 137. Honeydew Milkshake; 139. Taro Milkshake; 141. Mocha Milkshake","Smoothies & Milkshakes","USD; USD; USD; USD","136. Strawberry Milkshake; 138. Coconut Milkshake; 140. Green Tea Milkshake","USD; USD; USD","3.75; 3.75; 3.75"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$3.50; $3.50; $3.50; $3.50; $3.50; $3.50; $3.50; $3.50; $3.50","3.5; 3.5; 3.5; 3.5; 3.5; 3.5; 3.5; 3.5; 3.5","$3.50; $3.50; $3.50; $3.50; $3.50; $3.50; $3.50; $3.50","A1. Honey Black Tea; A2. Honey Green Tea; A5. Apple Green Tea; A7. Pineapple Green Tea; B1. Chrysanthemum Tea; B3. Taro Black Tea; B5. Coconut Green Tea; B7. Honeydew Green Tea; B9. Strawberry Green Tea","Bubble Tea","USD; USD; USD; USD; USD; USD; USD; USD; USD","A3. Passion Fruit Green Tea; A4. Lichee Black Tea; A6. Peach Black Tea; A8. Blueburry Green Tea; B2. Almond Tea; B4. Original Bubble Tea; B6. Mango Black Tea; B8. Thai Tea Bubble Tea","USD; USD; USD; USD; USD; USD; USD; USD","3.5; 3.5; 3.5; 3.5; 3.5; 3.5; 3.5; 3.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$1.75; $1.75","1.75; 1.75","$1.75; $1.75","145. Hot Honey Lemonade; 147. Hot Jasmine Green Tea","Hot Beverages","USD; USD","146. Hot Black Tea; 148. Hot Ginseng Root Tea","USD; USD","1.75; 1.75"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$2.50; $2.50","2.5; 2.5","$2.50","142. Iced Tea with Lemon; 144. Iced Sweet Tea","Cold Beverages","USD; USD","143. Iced Lemonade","USD","2.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-lollipop-brooklyn.23793.r","$2.00; $2.00; $2.00; $2.00","2; 2; 2; 2","$3.00; $3.00; $3.00; $3.00","149. Hot Latte; 150. Hot Cappuccino; 151. Hot Mocha; 152. Vietnamese Coffee","Coffee","USD; USD; USD; USD","149. Iced Latte; 150. Iced Cappuccino; 151. Iced Mocha; 152. Vietnamese Coffee","USD; USD; USD; USD","3; 3; 3; 3"
"10019","Desi Deli Punjabi Dhabha","724 10th Avenue","New York","(212) 399-9007","$$","Indian","NY","http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r",,,,"Free 8oz Kheer (Rice Pudding) with a $30 Purchase","Promotions/Coupons",,,,
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$4.00; $4.00; $8.00; $4.50","4; 4; 8; 4.5","$4.00; $2.50; $8.00","1. Aloo Parantha; 3. Mooli Parantha; 5. Puri Cholaa; 6A. Paneer Parantha","Breakfast","USD; USD; USD; USD","2. Gobi Parantha; 4. Plain Parantha; 6. Bhutara Cholaa","USD; USD; USD","4; 2.5; 8"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$2.50; $3.50; $1.50","2.5; 3.5; 1.5","$2.00; $3.95","8. Naan; 10. Garlic Naan; Tawa Roti","Breads","USD; USD; USD","9. Tandoori Roti; 11. Makki Roti","USD; USD","2; 3.95"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$3.00; $3.00; $3.95; $7.00; $9.00","3; 3; 3.95; 7; 9","$3.00; $5.00; $5.00; $9.00","12. Raita; 14. Mango Chutney; 16. Samosa; 18. Paneer Pakora; 21. Mixed Grill","Accompaniments","USD; USD; USD; USD; USD","13. Papadam; 15. Garden Salad; 17. Samosa Channa; 19. Fish Amritsari Pakora","USD; USD; USD; USD","3; 5; 5; 9"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$5.50","5.5",,"Mixed Fruit Salad","Fruit Salad","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$6.99; $6.99; $6.99","6.99; 6.99; 6.99","$6.99; $6.99","52. Chicken Tikka Sandwich; 54. Chicken Tikka Kati Roll; 56. Vegetable Kati Roll","Sandwichs and Kati Rolls","USD; USD; USD","53. Chicken Kabab Sandwich; 55. Chicken Kabab Kati Roll","USD; USD","6.99; 6.99"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$9.00","9","$9.95","50. Vegetarian Platters","Desi Deli Thali Special Boxes","USD","55. Non-Vegetarian Platter","USD","9.95"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$8.95; $8.95; $8.95; $8.95; $8.95; $9.95; $8.95","8.95; 8.95; 8.95; 8.95; 8.95; 9.95; 8.95","$8.95; $8.95; $9.95; $8.95; $8.95; $8.95","22. Dalmakhni; 24. Kadhi Pakora; 26. Matar Paneer; 28. Aloo Gobhi; 30. Bhindi Masala; 32. Bangan Ka Burha; 34. Yellow Dal","Vegetarian Main Courses","USD; USD; USD; USD; USD; USD; USD","23. Channa Masala; 25. Saag Paneer; 27. Shahi Paneer; 29. Malai Kofta; 31. Cabbage Mutter; 33. Gajar Mattar","USD; USD; USD; USD; USD; USD","8.95; 8.95; 9.95; 8.95; 8.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$9.95; $9.95; $9.95; $12.95; $12.95; $12.95; $12.95; $10.95","9.95; 9.95; 9.95; 12.95; 12.95; 12.95; 12.95; 10.95","$9.95; $9.95; $9.95; $10.95; $12.95; $12.95; $10.95","35. Chicken Tikka Saagwala; 37. Chicken Karahi; 39. Chicken Tandoori; 41. Goat Curry; 43. Goat Biryani; 45. Saag Shrimp; 47. Lamb Vindaloo; 49. Butter Chicken","Main Courses","USD; USD; USD; USD; USD; USD; USD; USD","36. Chicken Channa; 38. Chicken Biryani; 40. Chicken Kabab; 42. Chicken Vindaloo; 44. Lamb Curry; 46. Fish Curry; 48. Chicken Tikka Masala","USD; USD; USD; USD; USD; USD; USD","9.95; 9.95; 9.95; 10.95; 12.95; 12.95; 10.95"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$3.00; $3.00","3; 3","$3.00; $2.50","57. Gulab Jamuns; 59. Ras Malai","Dessert Sweets","USD; USD","58. Kheer; 60. Kulfi","USD; USD","3; 2.5"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$5.50; $5.50; $5.50","5.5; 5.5; 5.5","$5.50; $5.50","Orange Juice; Pineapple Juice; Grapes Juice","Fresh Fruit Juice","USD; USD; USD","Carrot Juice; Apple Juice","USD; USD","5.5; 5.5"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$3.00; $3.00; $2.50","3; 3; 2.5","$3.00; $1.50","Japanese Ice Coffee; Ice Green Tea; Bottle of Soda","Desi Specialty Drinks","USD; USD; USD","Indian Ice Chai; Can of Soda","USD; USD","3; 1.5"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$2.00; $2.00; $2.00; $3.00","2; 2; 2; 3","$2.50; $2.50; $2.75; $3.75","10 oz. Coffee; 10 oz. Tea; 10 oz. Desi Chai; 10 oz. Horlicks","Hot Drinks","USD; USD; USD; USD","16 oz. Coffee; 16 oz. Tea; 16 oz. Desi Chai; 16 oz. Horlicks","USD; USD; USD; USD","2.5; 2.5; 2.75; 3.75"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$3.00; $3.00; $3.00; $3.00","3; 3; 3; 3","$3.00; $3.00; $3.00; $3.00","Bubble Milk Tea; Strawberry Bubble Tea; Japanese Green Bubble Tea; Coconut Bubble Tea","Bubble Tea","USD; USD; USD; USD","Mango Bubble Tea; Taro Bubble Tea; Green Honeydew Bubble Tea; Banana Bubble Tea","USD; USD; USD; USD","3; 3; 3; 3"
,,,,,,,,"http://www.seamless.com/food-delivery/desi-deli-punjabi-dhabha-new-york-city.27769.r","$6.50; $6.50","6.5; 6.5","$6.00","Revitalize Tonic; Power Booster","Desi Power Drinks","USD; USD","V7","USD","6"
"19107","Kabuki","45 N. 13th Street (N. 13th St. & Cuthbert St.)","Philadelphia","(215) 567-8600","$$","Japanese","PA","http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$4.95; $4.95; $4.95; $6.95; $8.95","4.95; 4.95; 4.95; 6.95; 8.95","$4.25; $5.95; $6.95; $7.95; $6.95","Agedashi Tofu; Gyoza; Shumai; Shrimp & Vegetable Tempura; Sushi Pizza","Appetizer","USD; USD; USD; USD; USD","Edamame; Chicken Yakitori; Crispy Calamari; Soft Shell Crab Tempura; 6 Piece Wasabi Shumai","USD; USD; USD; USD; USD","4.25; 5.95; 6.95; 7.95; 6.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$6.95; $7.95; $10.95; $10.95","6.95; 7.95; 10.95; 10.95","$9.95; $12.95; $10.95","Sushi Appetizer; Suno-Mono; Pepper Tuna Tataki; Yellowtail Jalapeno with Sauce","Sushi Bar - Starters","USD; USD; USD; USD","Sashimi Appetizer; Sashimi 3-Way Appetizer; Spicy Tuna Avocado Tartar","USD; USD; USD","9.95; 12.95; 10.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$1.95","1.95","$4.95","Miso Soup","Soup","USD","Seafood Miso Soup","USD","4.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$3.50; $4.95; $6.95","3.5; 4.95; 6.95","$4.95; $6.95; $8.95","House Green Salad; Avocado Salad; Mango Avocado Salad","Salads","USD; USD; USD","Seaweed Salad; Spicy Kani Salad; Seafood Salad","USD; USD; USD","4.95; 6.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$5.25; $4.95; $5.25; $4.95; $4.25; $4.50; $4.50; $5.25; $4.50; $4.95","5.25; 4.95; 5.25; 4.95; 4.25; 4.5; 4.5; 5.25; 4.5; 4.95","$3.95; $4.00; $4.95; $4.25; $4.50; $4.50; $3.95; $3.75; $3.95; $4.95","Tuna; Salmon; Yellowtail; White Tuna; Fluke; Red Snapper; Striped Bass; Salmon Roe; Flying Fish Roe; Scallop","Sushi & Sashimi á la Carte","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Crab Stick; Shrimp; Eel; Surf Clam; Octopus; Squid; Mackerel; Egg Omelet; Tofu Skin; Smoked Salmon","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","3.95; 4; 4.95; 4.25; 4.5; 4.5; 3.95; 3.75; 3.95; 4.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$4.95; $5.50; $4.75; $5.25; $5.25; $5.25; $5.25; $5.25; $5.50; $5.25; $5.50; $5.75; $5.25; $5.50","4.95; 5.5; 4.75; 5.25; 5.25; 5.25; 5.25; 5.25; 5.5; 5.25; 5.5; 5.75; 5.25; 5.5","$4.95; $5.25; $5.25; $4.50; $5.25; $5.25; $4.95; $5.50; $4.95; $6.25; $4.95; $5.50; $5.50","Tuna Roll; Tuna Avocado Roll; Salmon Roll; Salmon Avocado Roll; Yellowtail Scallion Roll; Yellowtail Jalapeño Roll; Alaskan Roll; Philadelphia Roll; Spicy Tuna Roll; Spicy Salmon Roll; Spicy Yellowtail Roll; Spicy Scallop Roll; Chicken Tempura Roll; Futo Maki Roll","Classic Roll & Hand Roll","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","California Roll; Shrimp Asparagus Roll; Spicy Shrimp Roll; Crab Roll; Spicy Crab Roll; Crab Tempura Roll; Boston Roll; Eel Roll; Salmon Skin Cucumber Roll; Spicy Tempura Roll; Shrimp Mango Roll; Spicy Baby Lobster Roll; Shrimp Tempura Roll","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","4.95; 5.25; 5.25; 4.5; 5.25; 5.25; 4.95; 5.5; 4.95; 6.25; 4.95; 5.5; 5.5"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$3.50; $3.95; $3.75; $4.50; $4.95; $4.95","3.5; 3.95; 3.75; 4.5; 4.95; 4.95","$3.95; $3.95; $3.95; $4.50; $4.95","Cucumber Roll; Avocado Cucumber Roll; Oshinko Roll; M.A.C. Roll; Sweet Potato Roll; Vegetable Roll","Vegetable Rolls","USD; USD; USD; USD; USD; USD","Avocado Roll; Asparagus Roll; Tofu Skin Cucumber Roll; A.A.C Roll; Peanut Avocado Roll","USD; USD; USD; USD; USD","3.95; 3.95; 3.95; 4.5; 4.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$9.95; $12.95; $13.95; $12.95; $12.95; $11.95; $13.95; $13.95; $13.95; $13.95; $12.95; $13.95","9.95; 12.95; 13.95; 12.95; 12.95; 11.95; 13.95; 13.95; 13.95; 13.95; 12.95; 13.95","$10.95; $12.95; $13.95; $13.95; $12.95; $13.95; $12.95; $12.95; $11.95; $9.95; $10.95; $13.95","Green Dragon Roll; Kabuki Roll; Empire Roll; New York Roll; Black Dragon Roll; Spider Roll; Sweetheart Roll; Angel Roll; Inaka Roll; Best of the Best Roll; Fantasy Roll; Sexy Girl Roll","Signature Rolls","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Rainbow Roll; Spicy Girl Roll; Pink Lady Roll; Fuji Mountain Roll; American Dream Roll; Snow Mountain Roll; Crazy Roll; Mango Dragon Roll; Godzilla Roll; Volcano Roll; Fireball Roll; Crazy Friday Roll","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","10.95; 12.95; 13.95; 13.95; 12.95; 13.95; 12.95; 12.95; 11.95; 9.95; 10.95; 13.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$17.95; $18.95","17.95; 18.95","$18.95; $22.95","Teriyaki Dinner Bento Box; Hibachi Dinner Bento Box","Dinner Bento Box","USD; USD","Chicken Katsu Dinner Bento Box; Sushi & Sashimi Dinner Bento Box","USD; USD","18.95; 22.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$16.95; $20.95; $17.95; $13.95; $14.95; $16.95; $18.95; $41.95; $49.95","16.95; 20.95; 17.95; 13.95; 14.95; 16.95; 18.95; 41.95; 49.95","$18.95; $23.95; $15.95; $14.95; $12.95; $17.95; $21.95; $69.95","Sushi Regular; Sashimi Regular; Chirashi; California Maki-Dinner; Salmon Maki-Dinner; Spicy Roll Combo; Tuna & Salmon Sushi Dinner; Kabuki Sushi for 2; Kabuki Love Boat for 2","Sushi Bar Entrées","USD; USD; USD; USD; USD; USD; USD; USD; USD","Sushi Deluxe; Sashimi Deluxe; Unagi Don; Tuna Maki-Dinner; Maki Combo; Hand Roll Combo; Sushi & Sashimi Combo; Treasure Boat for 2","USD; USD; USD; USD; USD; USD; USD; USD","18.95; 23.95; 15.95; 14.95; 12.95; 17.95; 21.95; 69.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$10.95; $10.95; $12.95","10.95; 10.95; 12.95","$11.95; $12.95; $7.95","Teriyaki Kitchen Entrée; Tempura Kitchen Entrée; Nabi Yaki Udon Kitchen Entrée","Kitchen Entrées","USD; USD; USD","Hibachi Kitchen Entrée; Yaki Udon Kitchen Entrée; Hibachi Fried Rice Kitchen Entrée","USD; USD; USD","11.95; 12.95; 7.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$3.95; $5.95","3.95; 5.95","$3.95; $3.95","Ice Cream; Tempura Ice Cream","Desserts","USD; USD","Mochi Ice Cream; Tempura Banana","USD; USD","3.95; 3.95"
,,,,,,,,"http://www.seamless.com/food-delivery/kabuki-philadelphia.29779.r","$1.50; $1.50; $3.25; $3.25; $3.25; $3.25; $3.25; $3.50; $3.75","1.5; 1.5; 3.25; 3.25; 3.25; 3.25; 3.25; 3.5; 3.75","$1.95; $3.25; $3.25; $3.25; $3.25; $3.25; $3.95; $3.50; $2.25","Can Soda; Bottled Water; Jasmine Bubble Tea; Coffee Bubble Tea; Thai Bubble Tea; Mango Bubble Tea; Honeydew Bubble Tea; Fresh Tea/Juice; Mix Smoothie","Beverages","USD; USD; USD; USD; USD; USD; USD; USD; USD","Snapple; Original Bubble Tea; Coconut Bubble Tea; Chocolate Bubble Tea; Taro Bubble Tea; Strawberry Bubble Tea; Tempura Banana; Smoothie; Perrier","USD; USD; USD; USD; USD; USD; USD; USD; USD","1.95; 3.25; 3.25; 3.25; 3.25; 3.25; 3.95; 3.5; 2.25"
"10038","A-Wah Restaurant","5 Catherine Street (Catherine St. between Division St. & E. Broadway)","New York","(212) 925-8308","$$","Chinese","NY","http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$4.95; $10.95; $3.00; $5.95; $2.95; $7.95; $3.95; $2.50","4.95; 10.95; 3; 5.95; 2.95; 7.95; 3.95; 2.5","$3.95; $3.95; $4.95; $5.95; $2.50; $3.95; $2.95; $1.00","A1. Swiss Sauce Chicken Wings; A3. Jelly Fish; A5. Vegetarian Spring Rolls; A7. Pigs Feet Ginger Sauce; A9. Thousand Year Old Egg with Sweet & Sour Ginger; A11. Minced Pork Hunan-Style; A13. Pan-Fried Shrimp & Chive Dumplings; A15. Chinese Fried Bread","Appetizers","USD; USD; USD; USD; USD; USD; USD; USD","A2. Edamame with Sea Salt; A4. Pan-Fried Dumplings; A6. Ginger Chicken Feet; A8. Steamed or Fried Fish Ball; A10. House Special Pickles; A12. Fish Ball in Curry Sauce; A14. Peking Duck Sandwich; C17. Chinese Fried Doughnut","USD; USD; USD; USD; USD; USD; USD; USD","3.95; 3.95; 4.95; 5.95; 2.5; 3.95; 2.95; 1"
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$12.95; $8.95; $6.95; $8.95; $8.95","12.95; 8.95; 6.95; 8.95; 8.95","$10.95; $6.95; $9.95; $4.95; $8.95","H1. Crab Fish Maw Soup; H3. Fillet of Fish with Watercress Soup; H5. Velvet Chicken Corn Soup; H7. Watercress & Clam Soup; H9. Vegetable with Pork Soup","Soups","USD; USD; USD; USD; USD","H2. Mixed Seafood Soup; H4. Beef ``West Lake``-Style Soup; H6. Chicken Chinese Herbal Soup; H8. Hot & Sour Soup; H10. Tofu with Fish Head Soup","USD; USD; USD; USD; USD","10.95; 6.95; 9.95; 4.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$7.50; $4.50; $4.50; $4.50; $4.50; $4.50; $4.50; $4.50","7.5; 4.5; 4.5; 4.5; 4.5; 4.5; 4.5; 4.5","$4.50; $2.50; $4.50; $4.50; $4.50; $4.50; $6.50","C1. Frog Congee; C3. Sliced Fish Congee; C6. Minced Beef Congee; C8. Preserved Egg & Lean Pork Congee; C10. Pork Ball Congee; C12. Pork LIver & Kidney Congee; C14. Chinese Mushroom & Chicken Congee; C16. Fishball Congee","Congee","USD; USD; USD; USD; USD; USD; USD; USD","C2. Fish Bone Congee; C5. Dried Scallop Plain Congee; C7. Sliced Tender Beef Congee; C9. Lai Wan-Style Congee; C11. House Special Congee; C13. Pork Ball & Liver Congee; C15. Mixed Seafood Congee","USD; USD; USD; USD; USD; USD; USD","4.5; 2.5; 4.5; 4.5; 4.5; 4.5; 6.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$6.50; $6.50; $6.50; $4.95; $4.95; $6.50","6.5; 6.5; 6.5; 4.95; 4.95; 6.5","$7.95; $7.50; $6.50; $4.95; $7.95; $7.50","N1. Young Chow Fried Rice; N3. Roast Pork Fried Rice; N5. Chicken Fried Rice; N7. Ginger Scallion Fried Rice; N9. Curry Fried Rice; N11. Pineapple with Chicken Fried Rice","Fried Rice","USD; USD; USD; USD; USD; USD","N2. A-Wah Fried Rice; N4. Shrimp Fried Rice; N6. Beef Fried Rice; N8. Pickle Fried Rice; N10. Eel-Unagi Fried Rice; N12. Salted Fish with Chicken Fried Rice","USD; USD; USD; USD; USD; USD","7.95; 7.5; 6.5; 4.95; 7.95; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$5.95; $6.50; $7.95; $5.95; $6.50; $4.95; $5.95","5.95; 6.5; 7.95; 5.95; 6.5; 4.95; 5.95","$6.50; $6.50; $5.95; $6.50; $6.50; $5.95; $6.95","G1. Wonton Lo Mein; G3. Roast Duck Lo Mein; G5. Seafood Lo Mein; G7. Dumpling Lo Mein; G9. Special Beef Tripe Lo Mein; G11. Beef Brisket Lo Mein; G13. Lo Mein Peking-Style","Lo Mein","USD; USD; USD; USD; USD; USD; USD","G2. Lo Mein with Ginger & Scallion; G4. Roast Pork Lo Mein; G6. Beef Lo Mein; G8. Beef Brisket Lo Mein; G10. Pigs Feet Lo Mein; G12. Pork Liver & Kidney Lo Mein; G14. Two Kinds BBQ Lo Mein","USD; USD; USD; USD; USD; USD; USD","6.5; 6.5; 5.95; 6.5; 6.5; 5.95; 6.95"
,,,,,,,,"http://www.seamless.com/food-delivery/a-wah-restaurant-new-york-city.27192.r","$8.95; $7.95; $7.95; $8.95","8.95; 7.95; 7.95; 8.95","$8.95; $7.95; $7.95","O1. Seafood Sautéed Lo Mein; O3. Roast Pork Sautéed Lo Mein; O5. Beef Sautéed Lo Mein; O7. Triple Delight Sautéed Lo Mein","Sautéed Lo Mein","USD; USD; USD; USD","O2. Shrimp Sautéed Lo Mein; O4. Chicken Sautéed Lo Mein; O6. Mixed Vegetable Sautéed Lo Mein","USD; USD; USD","8.95; 7.95; 7.95"
